agent,trial,episode,cumulativeReward,averageReward,cumulativeSteps,numSteps
Q Goal Reward,3,22,23.0,0.007751937984496124,11995.0,129.0
Q Goal Reward,3,23,24.0,0.0035335689045936395,12278.0,283.0
Q Goal Reward,3,24,25.0,0.0021598272138228943,12741.0,463.0
Q Goal Reward,3,25,26.0,0.002074688796680498,13223.0,482.0
Q Goal Reward,3,26,27.0,0.004629629629629629,13439.0,216.0
Q Goal Reward,3,27,28.0,0.023255813953488372,13482.0,43.0
Q Goal Reward,3,28,29.0,0.00390625,13738.0,256.0
Q Goal Reward,3,29,30.0,0.001589825119236884,14367.0,629.0
Q Goal Reward,3,30,31.0,0.0036231884057971015,14643.0,276.0
Q Goal Reward,3,31,32.0,0.007692307692307693,14773.0,130.0
Q Goal Reward,3,32,33.0,0.012658227848101266,14852.0,79.0
Q Goal Reward,3,33,34.0,0.023255813953488372,14895.0,43.0
Q Goal Reward,3,34,35.0,0.03571428571428571,14923.0,28.0
Q Goal Reward,3,35,36.0,0.030303030303030304,14956.0,33.0
Q Goal Reward,3,36,37.0,0.030303030303030304,14989.0,33.0
Q Goal Reward,3,37,38.0,0.03571428571428571,15017.0,28.0
Q Goal Reward,3,38,39.0,0.041666666666666664,15041.0,24.0
Q Goal Reward,3,39,40.0,0.0136986301369863,15114.0,73.0
Q Goal Reward,3,40,41.0,0.043478260869565216,15137.0,23.0
Q Goal Reward,3,41,42.0,0.043478260869565216,15160.0,23.0
Q Goal Reward,3,42,43.0,0.041666666666666664,15184.0,24.0
Q Goal Reward,3,43,44.0,0.04,15209.0,25.0
Q Goal Reward,3,44,45.0,0.05,15229.0,20.0
Q Goal Reward,3,45,46.0,0.045454545454545456,15251.0,22.0
Q Goal Reward,3,46,47.0,0.05,15271.0,20.0
Q Goal Reward,3,47,48.0,0.045454545454545456,15293.0,22.0
Q Goal Reward,3,48,49.0,0.045454545454545456,15315.0,22.0
Q Goal Reward,3,49,50.0,0.045454545454545456,15337.0,22.0
Q Goal Reward,3,50,51.0,0.047619047619047616,15358.0,21.0
Q Goal Reward,3,51,52.0,0.045454545454545456,15380.0,22.0
Q Goal Reward,3,52,53.0,0.038461538461538464,15406.0,26.0
Q Goal Reward,3,53,54.0,0.041666666666666664,15430.0,24.0
Q Goal Reward,3,54,55.0,0.047619047619047616,15451.0,21.0
Q Goal Reward,3,55,56.0,0.045454545454545456,15473.0,22.0
Q Goal Reward,3,56,57.0,0.05,15493.0,20.0
Q Goal Reward,3,57,58.0,0.043478260869565216,15516.0,23.0
Q Goal Reward,3,58,59.0,0.047619047619047616,15537.0,21.0
Q Goal Reward,3,59,60.0,0.041666666666666664,15561.0,24.0
Q Goal Reward,3,60,61.0,0.047619047619047616,15582.0,21.0
Q Goal Reward,3,61,62.0,0.038461538461538464,15608.0,26.0
Q Goal Reward,3,62,63.0,0.045454545454545456,15630.0,22.0
Q Goal Reward,3,63,64.0,0.045454545454545456,15652.0,22.0
Q Goal Reward,3,64,65.0,0.047619047619047616,15673.0,21.0
Q Goal Reward,3,65,66.0,0.043478260869565216,15696.0,23.0
Q Goal Reward,3,66,67.0,0.047619047619047616,15717.0,21.0
Q Goal Reward,3,67,68.0,0.02702702702702703,15754.0,37.0
Q Goal Reward,3,68,69.0,0.05,15774.0,20.0
Q Goal Reward,3,69,70.0,0.045454545454545456,15796.0,22.0
Q Goal Reward,3,70,71.0,0.038461538461538464,15822.0,26.0
Q Goal Reward,3,71,72.0,0.041666666666666664,15846.0,24.0
Q Goal Reward,3,72,73.0,0.038461538461538464,15872.0,26.0
Q Goal Reward,3,73,74.0,0.047619047619047616,15893.0,21.0
Q Goal Reward,3,74,75.0,0.038461538461538464,15919.0,26.0
Q Goal Reward,3,75,76.0,0.04,15944.0,25.0
Q Goal Reward,3,76,77.0,0.045454545454545456,15966.0,22.0
Q Goal Reward,3,77,78.0,0.05,15986.0,20.0
Q Goal Reward,3,78,79.0,0.05,16006.0,20.0
Q Goal Reward,3,79,80.0,0.02631578947368421,16044.0,38.0
Q Goal Reward,3,80,81.0,0.05,16064.0,20.0
Q Goal Reward,3,81,82.0,0.041666666666666664,16088.0,24.0
Q Goal Reward,3,82,83.0,0.041666666666666664,16112.0,24.0
Q Goal Reward,3,83,84.0,0.045454545454545456,16134.0,22.0
Q Goal Reward,3,84,85.0,0.045454545454545456,16156.0,22.0
Q Goal Reward,3,85,86.0,0.043478260869565216,16179.0,23.0
Q Goal Reward,3,86,87.0,0.045454545454545456,16201.0,22.0
Q Goal Reward,3,87,88.0,0.045454545454545456,16223.0,22.0
Q Goal Reward,3,88,89.0,0.05,16243.0,20.0
Q Goal Reward,3,89,90.0,0.043478260869565216,16266.0,23.0
Q Goal Reward,3,90,91.0,0.043478260869565216,16289.0,23.0
Q Goal Reward,3,91,92.0,0.038461538461538464,16315.0,26.0
Q Goal Reward,3,92,93.0,0.045454545454545456,16337.0,22.0
Q Goal Reward,3,93,94.0,0.045454545454545456,16359.0,22.0
Q Goal Reward,3,94,95.0,0.05,16379.0,20.0
Q Goal Reward,3,95,96.0,0.045454545454545456,16401.0,22.0
Q Goal Reward,3,96,97.0,0.045454545454545456,16423.0,22.0
Q Goal Reward,3,97,98.0,0.05,16443.0,20.0
Q Goal Reward,3,98,99.0,0.05,16463.0,20.0
Q Goal Reward,3,99,100.0,0.05,16483.0,20.0
Q Goal Reward,4,0,1.0,2.6946914578280785E-4,3711.0,3711.0
Q Goal Reward,4,1,2.0,0.005319148936170213,3899.0,188.0
Q Goal Reward,4,2,3.0,9.596928982725527E-4,4941.0,1042.0
Q Goal Reward,4,3,4.0,9.46073793755913E-4,5998.0,1057.0
Q Goal Reward,4,4,5.0,0.010309278350515464,6095.0,97.0
Q Goal Reward,4,5,6.0,0.0015455950540958269,6742.0,647.0
Q Goal Reward,4,6,7.0,0.007142857142857143,6882.0,140.0
Q Goal Reward,4,7,8.0,0.00196078431372549,7392.0,510.0
Q Goal Reward,4,8,9.0,0.0022271714922048997,7841.0,449.0
Q Goal Reward,4,9,10.0,0.002976190476190476,8177.0,336.0
Q Goal Reward,4,10,11.0,0.0011574074074074073,9041.0,864.0
Q Goal Reward,4,11,12.0,0.002638522427440633,9420.0,379.0
Q Goal Reward,4,12,13.0,8.064516129032258E-4,10660.0,1240.0
Q Goal Reward,4,13,14.0,0.0014367816091954023,11356.0,696.0
Q Goal Reward,4,14,15.0,0.010416666666666666,11452.0,96.0
Q Goal Reward,4,15,16.0,6.711409395973154E-4,12942.0,1490.0
Q Goal Reward,4,16,17.0,8.123476848090983E-4,14173.0,1231.0
Q Goal Reward,4,17,18.0,0.001287001287001287,14950.0,777.0
Q Goal Reward,4,18,19.0,0.006756756756756757,15098.0,148.0
Q Goal Reward,4,19,20.0,0.004201680672268907,15336.0,238.0
Q Goal Reward,4,20,21.0,0.015873015873015872,15399.0,63.0
Q Goal Reward,4,21,22.0,0.003105590062111801,15721.0,322.0
Q Goal Reward,4,22,23.0,0.0012315270935960591,16533.0,812.0
Q Goal Reward,4,23,24.0,0.009708737864077669,16636.0,103.0
Q Goal Reward,4,24,25.0,0.00510204081632653,16832.0,196.0
Q Goal Reward,4,25,26.0,0.001226993865030675,17647.0,815.0
Q Goal Reward,4,26,27.0,0.0033003300330033004,17950.0,303.0
Q Goal Reward,4,27,28.0,0.009433962264150943,18056.0,106.0
Q Goal Reward,4,28,29.0,0.005952380952380952,18224.0,168.0
Q Goal Reward,4,29,30.0,0.005,18424.0,200.0
Q Goal Reward,4,30,31.0,0.03333333333333333,18454.0,30.0
Q Goal Reward,4,31,32.0,0.0024813895781637717,18857.0,403.0
Q Goal Reward,4,32,33.0,0.004273504273504274,19091.0,234.0
Q Goal Reward,4,33,34.0,0.017241379310344827,19149.0,58.0
Q Goal Reward,4,34,35.0,0.016129032258064516,19211.0,62.0
Q Goal Reward,4,35,36.0,0.025,19251.0,40.0
Q Goal Reward,4,36,37.0,0.012987012987012988,19328.0,77.0
Q Goal Reward,4,37,38.0,0.037037037037037035,19355.0,27.0
Q Goal Reward,4,38,39.0,0.009174311926605505,19464.0,109.0
Q Goal Reward,4,39,40.0,0.013513513513513514,19538.0,74.0
Q Goal Reward,4,40,41.0,0.02702702702702703,19575.0,37.0
Q Goal Reward,4,41,42.0,0.034482758620689655,19604.0,29.0
Q Goal Reward,4,42,43.0,0.04,19629.0,25.0
Q Goal Reward,4,43,44.0,0.023809523809523808,19671.0,42.0
Q Goal Reward,4,44,45.0,0.047619047619047616,19692.0,21.0
Q Goal Reward,4,45,46.0,0.045454545454545456,19714.0,22.0
Q Goal Reward,4,46,47.0,0.05,19734.0,20.0
Q Goal Reward,4,47,48.0,0.045454545454545456,19756.0,22.0
Q Goal Reward,4,48,49.0,0.045454545454545456,19778.0,22.0
Q Goal Reward,4,49,50.0,0.041666666666666664,19802.0,24.0
Q Goal Reward,4,50,51.0,0.04,19827.0,25.0
Q Goal Reward,4,51,52.0,0.045454545454545456,19849.0,22.0
Q Goal Reward,4,52,53.0,0.041666666666666664,19873.0,24.0
Q Goal Reward,4,53,54.0,0.03225806451612903,19904.0,31.0
Q Goal Reward,4,54,55.0,0.037037037037037035,19931.0,27.0
Q Goal Reward,4,55,56.0,0.045454545454545456,19953.0,22.0
Q Goal Reward,4,56,57.0,0.03571428571428571,19981.0,28.0
Q Goal Reward,4,57,58.0,0.043478260869565216,20004.0,23.0
Q Goal Reward,4,58,59.0,0.043478260869565216,20027.0,23.0
Q Goal Reward,4,59,60.0,0.041666666666666664,20051.0,24.0
Q Goal Reward,4,60,61.0,0.045454545454545456,20073.0,22.0
Q Goal Reward,4,61,62.0,0.043478260869565216,20096.0,23.0
Q Goal Reward,4,62,63.0,0.045454545454545456,20118.0,22.0
Q Goal Reward,4,63,64.0,0.034482758620689655,20147.0,29.0
Q Goal Reward,4,64,65.0,0.03571428571428571,20175.0,28.0
Q Goal Reward,4,65,66.0,0.05,20195.0,20.0
Q Goal Reward,4,66,67.0,0.047619047619047616,20216.0,21.0
Q Goal Reward,4,67,68.0,0.04,20241.0,25.0
Q Goal Reward,4,68,69.0,0.041666666666666664,20265.0,24.0
Q Goal Reward,4,69,70.0,0.05,20285.0,20.0
Q Goal Reward,4,70,71.0,0.043478260869565216,20308.0,23.0
Q Goal Reward,4,71,72.0,0.04,20333.0,25.0
Q Goal Reward,4,72,73.0,0.041666666666666664,20357.0,24.0
Q Goal Reward,4,73,74.0,0.045454545454545456,20379.0,22.0
Q Goal Reward,4,74,75.0,0.05,20399.0,20.0
Q Goal Reward,4,75,76.0,0.043478260869565216,20422.0,23.0
Q Goal Reward,4,76,77.0,0.03333333333333333,20452.0,30.0
Q Goal Reward,4,77,78.0,0.05,20472.0,20.0
Q Goal Reward,4,78,79.0,0.043478260869565216,20495.0,23.0
Q Goal Reward,4,79,80.0,0.04,20520.0,25.0
Q Goal Reward,4,80,81.0,0.04,20545.0,25.0
Q Goal Reward,4,81,82.0,0.025,20585.0,40.0
Q Goal Reward,4,82,83.0,0.045454545454545456,20607.0,22.0
Q Goal Reward,4,83,84.0,0.05,20627.0,20.0
Q Goal Reward,4,84,85.0,0.045454545454545456,20649.0,22.0
Q Goal Reward,4,85,86.0,0.05,20669.0,20.0
Q Goal Reward,4,86,87.0,0.041666666666666664,20693.0,24.0
Q Goal Reward,4,87,88.0,0.045454545454545456,20715.0,22.0
Q Goal Reward,4,88,89.0,0.04,20740.0,25.0
Q Goal Reward,4,89,90.0,0.041666666666666664,20764.0,24.0
Q Goal Reward,4,90,91.0,0.05,20784.0,20.0
Q Goal Reward,4,91,92.0,0.05,20804.0,20.0
Q Goal Reward,4,92,93.0,0.05,20824.0,20.0
Q Goal Reward,4,93,94.0,0.05,20844.0,20.0
Q Goal Reward,4,94,95.0,0.045454545454545456,20866.0,22.0
Q Goal Reward,4,95,96.0,0.045454545454545456,20888.0,22.0
Q Goal Reward,4,96,97.0,0.05,20908.0,20.0
Q Goal Reward,4,97,98.0,0.05,20928.0,20.0
Q Goal Reward,4,98,99.0,0.05,20948.0,20.0
Q Goal Reward,4,99,100.0,0.05,20968.0,20.0
Q Goal Reward,5,0,1.0,0.0017605633802816902,568.0,568.0
Q Goal Reward,5,1,2.0,0.001122334455667789,1459.0,891.0
Q Goal Reward,5,2,3.0,4.616805170821791E-4,3625.0,2166.0
Q Goal Reward,5,3,4.0,0.003067484662576687,3951.0,326.0
Q Goal Reward,5,4,5.0,0.005952380952380952,4119.0,168.0
Q Goal Reward,5,5,6.0,0.0037313432835820895,4387.0,268.0
Q Goal Reward,5,6,7.0,4.161464835622139E-4,6790.0,2403.0
Q Goal Reward,5,7,8.0,0.0010030090270812437,7787.0,997.0
Q Goal Reward,5,8,9.0,0.004694835680751174,8000.0,213.0
Q Goal Reward,5,9,10.0,0.0012903225806451613,8775.0,775.0
Q Goal Reward,5,10,11.0,0.009900990099009901,8876.0,101.0
Q Goal Reward,5,11,12.0,0.0013531799729364006,9615.0,739.0
Q Goal Reward,5,12,13.0,9.115770282588879E-4,10712.0,1097.0
Q Goal Reward,5,13,14.0,0.008849557522123894,10825.0,113.0
Q Goal Reward,5,14,15.0,0.006060606060606061,10990.0,165.0
Q Goal Reward,5,15,16.0,8.703220191470844E-4,12139.0,1149.0
Q Goal Reward,5,16,17.0,0.006060606060606061,12304.0,165.0
Q Goal Reward,5,17,18.0,0.0016474464579901153,12911.0,607.0
Q Goal Reward,5,18,19.0,0.0035587188612099642,13192.0,281.0
Q Goal Reward,5,19,20.0,0.002044989775051125,13681.0,489.0
Q Goal Reward,5,20,21.0,0.0022988505747126436,14116.0,435.0
Q Goal Reward,5,21,22.0,0.0070921985815602835,14257.0,141.0
Q Goal Reward,5,22,23.0,0.004629629629629629,14473.0,216.0
Q Goal Reward,5,23,24.0,0.0015772870662460567,15107.0,634.0
Q Goal Reward,5,24,25.0,0.0018832391713747645,15638.0,531.0
Q Goal Reward,5,25,26.0,0.002857142857142857,15988.0,350.0
Q Goal Reward,5,26,27.0,0.01020408163265306,16086.0,98.0
Q Goal Reward,5,27,28.0,0.020833333333333332,16134.0,48.0
Q Goal Reward,5,28,29.0,0.03225806451612903,16165.0,31.0
Q Goal Reward,5,29,30.0,0.030303030303030304,16198.0,33.0
Q Goal Reward,5,30,31.0,0.008620689655172414,16314.0,116.0
Q Goal Reward,5,31,32.0,0.015873015873015872,16377.0,63.0
Q Goal Reward,5,32,33.0,0.04,16402.0,25.0
Q Goal Reward,5,33,34.0,0.03225806451612903,16433.0,31.0
Q Goal Reward,5,34,35.0,0.038461538461538464,16459.0,26.0
Q Goal Reward,5,35,36.0,0.045454545454545456,16481.0,22.0
Q Goal Reward,5,36,37.0,0.037037037037037035,16508.0,27.0
Q Goal Reward,5,37,38.0,0.041666666666666664,16532.0,24.0
Q Goal Reward,5,38,39.0,0.04,16557.0,25.0
Q Goal Reward,5,39,40.0,0.03571428571428571,16585.0,28.0
Q Goal Reward,5,40,41.0,0.038461538461538464,16611.0,26.0
Q Goal Reward,5,41,42.0,0.027777777777777776,16647.0,36.0
Q Goal Reward,5,42,43.0,0.03571428571428571,16675.0,28.0
Q Goal Reward,5,43,44.0,0.045454545454545456,16697.0,22.0
Q Goal Reward,5,44,45.0,0.02857142857142857,16732.0,35.0
Q Goal Reward,5,45,46.0,0.04,16757.0,25.0
Q Goal Reward,5,46,47.0,0.034482758620689655,16786.0,29.0
Q Goal Reward,5,47,48.0,0.041666666666666664,16810.0,24.0
Q Goal Reward,5,48,49.0,0.030303030303030304,16843.0,33.0
Q Goal Reward,5,49,50.0,0.041666666666666664,16867.0,24.0
Q Goal Reward,5,50,51.0,0.03571428571428571,16895.0,28.0
Q Goal Reward,5,51,52.0,0.038461538461538464,16921.0,26.0
Q Goal Reward,5,52,53.0,0.037037037037037035,16948.0,27.0
Q Goal Reward,5,53,54.0,0.03571428571428571,16976.0,28.0
Q Goal Reward,5,54,55.0,0.043478260869565216,16999.0,23.0
Q Goal Reward,5,55,56.0,0.038461538461538464,17025.0,26.0
Q Goal Reward,5,56,57.0,0.041666666666666664,17049.0,24.0
Q Goal Reward,5,57,58.0,0.041666666666666664,17073.0,24.0
Q Goal Reward,5,58,59.0,0.045454545454545456,17095.0,22.0
Q Goal Reward,5,59,60.0,0.022727272727272728,17139.0,44.0
Q Goal Reward,5,60,61.0,0.037037037037037035,17166.0,27.0
Q Goal Reward,5,61,62.0,0.043478260869565216,17189.0,23.0
Q Goal Reward,5,62,63.0,0.03125,17221.0,32.0
Q Goal Reward,5,63,64.0,0.010752688172043012,17314.0,93.0
Q Goal Reward,5,64,65.0,0.03225806451612903,17345.0,31.0
Q Goal Reward,5,65,66.0,0.041666666666666664,17369.0,24.0
Q Goal Reward,5,66,67.0,0.04,17394.0,25.0
Q Goal Reward,5,67,68.0,0.037037037037037035,17421.0,27.0
Q Goal Reward,5,68,69.0,0.045454545454545456,17443.0,22.0
Q Goal Reward,5,69,70.0,0.045454545454545456,17465.0,22.0
Q Goal Reward,5,70,71.0,0.038461538461538464,17491.0,26.0
Q Goal Reward,5,71,72.0,0.045454545454545456,17513.0,22.0
Q Goal Reward,5,72,73.0,0.045454545454545456,17535.0,22.0
Q Goal Reward,5,73,74.0,0.04,17560.0,25.0
Q Goal Reward,5,74,75.0,0.045454545454545456,17582.0,22.0
Q Goal Reward,5,75,76.0,0.05,17602.0,20.0
Q Goal Reward,5,76,77.0,0.038461538461538464,17628.0,26.0
Q Goal Reward,5,77,78.0,0.045454545454545456,17650.0,22.0
Q Goal Reward,5,78,79.0,0.05,17670.0,20.0
Q Goal Reward,5,79,80.0,0.03571428571428571,17698.0,28.0
Q Goal Reward,5,80,81.0,0.047619047619047616,17719.0,21.0
Q Goal Reward,5,81,82.0,0.043478260869565216,17742.0,23.0
Q Goal Reward,5,82,83.0,0.05,17762.0,20.0
Q Goal Reward,5,83,84.0,0.03225806451612903,17793.0,31.0
Q Goal Reward,5,84,85.0,0.041666666666666664,17817.0,24.0
Q Goal Reward,5,85,86.0,0.047619047619047616,17838.0,21.0
Q Goal Reward,5,86,87.0,0.03333333333333333,17868.0,30.0
Q Goal Reward,5,87,88.0,0.05,17888.0,20.0
Q Goal Reward,5,88,89.0,0.05,17908.0,20.0
Q Goal Reward,5,89,90.0,0.045454545454545456,17930.0,22.0
Q Goal Reward,5,90,91.0,0.041666666666666664,17954.0,24.0
Q Goal Reward,5,91,92.0,0.041666666666666664,17978.0,24.0
Q Goal Reward,5,92,93.0,0.041666666666666664,18002.0,24.0
Q Goal Reward,5,93,94.0,0.045454545454545456,18024.0,22.0
Q Goal Reward,5,94,95.0,0.045454545454545456,18046.0,22.0
Q Goal Reward,5,95,96.0,0.047619047619047616,18067.0,21.0
Q Goal Reward,5,96,97.0,0.05,18087.0,20.0
Q Goal Reward,5,97,98.0,0.04,18112.0,25.0
Q Goal Reward,5,98,99.0,0.045454545454545456,18134.0,22.0
Q Goal Reward,5,99,100.0,0.04,18159.0,25.0
Q Goal Reward,6,0,1.0,4.2826552462526765E-4,2335.0,2335.0
Q Goal Reward,6,1,2.0,4.411116012351125E-4,4602.0,2267.0
Q Goal Reward,6,2,3.0,0.002824858757062147,4956.0,354.0
Q Goal Reward,6,3,4.0,7.980845969672786E-4,6209.0,1253.0
Q Goal Reward,6,4,5.0,0.0030864197530864196,6533.0,324.0
Q Goal Reward,6,5,6.0,4.597701149425287E-4,8708.0,2175.0
Q Goal Reward,6,6,7.0,0.0011641443538998836,9567.0,859.0
Q Goal Reward,6,7,8.0,6.321112515802782E-4,11149.0,1582.0
Q Goal Reward,6,8,9.0,6.49772579597141E-4,12688.0,1539.0
Q Goal Reward,6,9,10.0,6.165228113440197E-4,14310.0,1622.0
Q Goal Reward,6,10,11.0,8.103727714748784E-4,15544.0,1234.0
Q Goal Reward,6,11,12.0,0.005555555555555556,15724.0,180.0
Q Goal Reward,6,12,13.0,0.00196078431372549,16234.0,510.0
Q Goal Reward,6,13,14.0,0.002785515320334262,16593.0,359.0
Q Goal Reward,6,14,15.0,0.0022271714922048997,17042.0,449.0
Q Goal Reward,6,15,16.0,0.006289308176100629,17201.0,159.0
Q Goal Reward,6,16,17.0,0.004166666666666667,17441.0,240.0
Q Goal Reward,6,17,18.0,0.006711409395973154,17590.0,149.0
Q Goal Reward,6,18,19.0,0.002857142857142857,17940.0,350.0
Q Goal Reward,6,19,20.0,0.011627906976744186,18026.0,86.0
Q Goal Reward,6,20,21.0,0.015384615384615385,18091.0,65.0
Q Goal Reward,6,21,22.0,0.005319148936170213,18279.0,188.0
Q Goal Reward,6,22,23.0,0.023255813953488372,18322.0,43.0
Q Goal Reward,6,23,24.0,0.0041841004184100415,18561.0,239.0
Q Goal Reward,6,24,25.0,0.002680965147453083,18934.0,373.0
Q Goal Reward,6,25,26.0,0.006578947368421052,19086.0,152.0
Q Goal Reward,6,26,27.0,0.02,19136.0,50.0
Q Goal Reward,6,27,28.0,0.014285714285714285,19206.0,70.0
Q Goal Reward,6,28,29.0,0.0030581039755351682,19533.0,327.0
Q Goal Reward,6,29,30.0,0.01020408163265306,19631.0,98.0
Q Goal Reward,6,30,31.0,0.023809523809523808,19673.0,42.0
Q Goal Reward,6,31,32.0,0.02040816326530612,19722.0,49.0
Q Goal Reward,6,32,33.0,0.03125,19754.0,32.0
Q Goal Reward,6,33,34.0,0.045454545454545456,19776.0,22.0
Q Goal Reward,6,34,35.0,0.045454545454545456,19798.0,22.0
Q Goal Reward,6,35,36.0,0.047619047619047616,19819.0,21.0
Q Goal Reward,6,36,37.0,0.05,19839.0,20.0
Q Goal Reward,6,37,38.0,0.038461538461538464,19865.0,26.0
Q Goal Reward,6,38,39.0,0.043478260869565216,19888.0,23.0
Q Goal Reward,6,39,40.0,0.041666666666666664,19912.0,24.0
Q Goal Reward,6,40,41.0,0.045454545454545456,19934.0,22.0
Q Goal Reward,6,41,42.0,0.027777777777777776,19970.0,36.0
Q Goal Reward,6,42,43.0,0.043478260869565216,19993.0,23.0
Q Goal Reward,6,43,44.0,0.045454545454545456,20015.0,22.0
Q Goal Reward,6,44,45.0,0.047619047619047616,20036.0,21.0
Q Goal Reward,6,45,46.0,0.045454545454545456,20058.0,22.0
Q Goal Reward,6,46,47.0,0.05,20078.0,20.0
Q Goal Reward,6,47,48.0,0.038461538461538464,20104.0,26.0
Q Goal Reward,6,48,49.0,0.045454545454545456,20126.0,22.0
Q Goal Reward,6,49,50.0,0.05,20146.0,20.0
Q Goal Reward,6,50,51.0,0.045454545454545456,20168.0,22.0
Q Goal Reward,6,51,52.0,0.05,20188.0,20.0
Q Goal Reward,6,52,53.0,0.05,20208.0,20.0
Q Goal Reward,6,53,54.0,0.043478260869565216,20231.0,23.0
Q Goal Reward,6,54,55.0,0.021739130434782608,20277.0,46.0
Q Goal Reward,6,55,56.0,0.05,20297.0,20.0
Q Goal Reward,6,56,57.0,0.045454545454545456,20319.0,22.0
Q Goal Reward,6,57,58.0,0.030303030303030304,20352.0,33.0
Q Goal Reward,6,58,59.0,0.05,20372.0,20.0
Q Goal Reward,6,59,60.0,0.043478260869565216,20395.0,23.0
Q Goal Reward,6,60,61.0,0.03571428571428571,20423.0,28.0
Q Goal Reward,6,61,62.0,0.05,20443.0,20.0
Q Goal Reward,6,62,63.0,0.05,20463.0,20.0
Q Goal Reward,6,63,64.0,0.045454545454545456,20485.0,22.0
Q Goal Reward,6,64,65.0,0.047619047619047616,20506.0,21.0
Q Goal Reward,6,65,66.0,0.05,20526.0,20.0
Q Goal Reward,6,66,67.0,0.045454545454545456,20548.0,22.0
Q Goal Reward,6,67,68.0,0.04,20573.0,25.0
Q Goal Reward,6,68,69.0,0.04,20598.0,25.0
Q Goal Reward,6,69,70.0,0.045454545454545456,20620.0,22.0
Q Goal Reward,6,70,71.0,0.04,20645.0,25.0
Q Goal Reward,6,71,72.0,0.043478260869565216,20668.0,23.0
Q Goal Reward,6,72,73.0,0.047619047619047616,20689.0,21.0
Q Goal Reward,6,73,74.0,0.045454545454545456,20711.0,22.0
Q Goal Reward,6,74,75.0,0.038461538461538464,20737.0,26.0
Q Goal Reward,6,75,76.0,0.05,20757.0,20.0
Q Goal Reward,6,76,77.0,0.043478260869565216,20780.0,23.0
Q Goal Reward,6,77,78.0,0.041666666666666664,20804.0,24.0
Q Goal Reward,6,78,79.0,0.047619047619047616,20825.0,21.0
Q Goal Reward,6,79,80.0,0.038461538461538464,20851.0,26.0
Q Goal Reward,6,80,81.0,0.05,20871.0,20.0
Q Goal Reward,6,81,82.0,0.045454545454545456,20893.0,22.0
Q Goal Reward,6,82,83.0,0.045454545454545456,20915.0,22.0
Q Goal Reward,6,83,84.0,0.038461538461538464,20941.0,26.0
Q Goal Reward,6,84,85.0,0.038461538461538464,20967.0,26.0
Q Goal Reward,6,85,86.0,0.05,20987.0,20.0
Q Goal Reward,6,86,87.0,0.045454545454545456,21009.0,22.0
Q Goal Reward,6,87,88.0,0.05,21029.0,20.0
Q Goal Reward,6,88,89.0,0.045454545454545456,21051.0,22.0
Q Goal Reward,6,89,90.0,0.038461538461538464,21077.0,26.0
Q Goal Reward,6,90,91.0,0.045454545454545456,21099.0,22.0
Q Goal Reward,6,91,92.0,0.03571428571428571,21127.0,28.0
Q Goal Reward,6,92,93.0,0.041666666666666664,21151.0,24.0
Q Goal Reward,6,93,94.0,0.034482758620689655,21180.0,29.0
Q Goal Reward,6,94,95.0,0.05,21200.0,20.0
Q Goal Reward,6,95,96.0,0.03571428571428571,21228.0,28.0
Q Goal Reward,6,96,97.0,0.043478260869565216,21251.0,23.0
Q Goal Reward,6,97,98.0,0.045454545454545456,21273.0,22.0
Q Goal Reward,6,98,99.0,0.03125,21305.0,32.0
Q Goal Reward,6,99,100.0,0.045454545454545456,21327.0,22.0
Q Goal Reward,7,0,1.0,9.000900090009E-4,1111.0,1111.0
Q Goal Reward,7,1,2.0,7.6103500761035E-4,2425.0,1314.0
Q Goal Reward,7,2,3.0,3.3003300330033004E-4,5455.0,3030.0
Q Goal Reward,7,3,4.0,0.002506265664160401,5854.0,399.0
Q Goal Reward,7,4,5.0,8.012820512820513E-4,7102.0,1248.0
Q Goal Reward,7,5,6.0,0.006622516556291391,7253.0,151.0
Q Goal Reward,7,6,7.0,0.002564102564102564,7643.0,390.0
Q Goal Reward,7,7,8.0,8.984725965858042E-4,8756.0,1113.0
Q Goal Reward,7,8,9.0,0.0010131712259371835,9743.0,987.0
Q Goal Reward,7,9,10.0,0.0022172949002217295,10194.0,451.0
Q Goal Reward,7,10,11.0,0.0041841004184100415,10433.0,239.0
Q Goal Reward,7,11,12.0,0.013888888888888888,10505.0,72.0
Q Goal Reward,7,12,13.0,0.005813953488372093,10677.0,172.0
Q Goal Reward,7,13,14.0,0.002617801047120419,11059.0,382.0
Q Goal Reward,7,14,15.0,0.002232142857142857,11507.0,448.0
Q Goal Reward,7,15,16.0,0.002403846153846154,11923.0,416.0
Q Goal Reward,7,16,17.0,0.004651162790697674,12138.0,215.0
Q Goal Reward,7,17,18.0,0.002109704641350211,12612.0,474.0
Q Goal Reward,7,18,19.0,0.006369426751592357,12769.0,157.0
Q Goal Reward,7,19,20.0,0.00684931506849315,12915.0,146.0
Q Goal Reward,7,20,21.0,0.0045662100456621,13134.0,219.0
Q Goal Reward,7,21,22.0,0.007142857142857143,13274.0,140.0
Q Goal Reward,7,22,23.0,0.0037735849056603774,13539.0,265.0
Q Goal Reward,7,23,24.0,0.008264462809917356,13660.0,121.0
Q Goal Reward,7,24,25.0,0.014925373134328358,13727.0,67.0
Q Goal Reward,7,25,26.0,0.002242152466367713,14173.0,446.0
Q Goal Reward,7,26,27.0,0.02702702702702703,14210.0,37.0
Q Goal Reward,7,27,28.0,0.011111111111111112,14300.0,90.0
